1	1600	1287	404	1	10	12
1	1616	1287	404	1	10	12
1	1632	1287	404	1	10	12
1	1648	1287	404	1	10	12
1	1664	1287	404	1	11	12
1	1680	1287	404	1	11	12
1	1696	1287	404	1	11	12
1	1200	1271	404	1	8	12
1	1216	1271	404	1	8	12
1	1232	1271	404	1	8	12
1	1248	1271	404	1	8	12
1	1264	1271	404	1	8	12
1	1280	1271	404	1	8	12
1	1296	1271	404	1	8	12
1	1312	1271	404	1	8	12
#1	1568	1271	404	1	10	12
1	1584	1271	404	1	10	12
1	1600	1271	404	1	10	12
1	1616	1271	404	1	10	12
1	1632	1271	404	1	10	12
1	1648	1271	404	1	10	12
1	1664	1271	404	1	11	12
1	1680	1271	404	1	11	12
1	1696	1271	404	1	11	12
1	1200	1255	404	1	8	12
1	1216	1255	404	1	8	12
1	1232	1255	404	1	8	12
1	1248	1255	404	1	8	12
1	1264	1255	404	1	8	12
1	1280	1255	404	1	8	12
1	1296	1255	404	1	8	12
1	1312	1255	404	1	8	12
1	1360	1255	404	1	9	12
1	1376	1255	404	1	9	12
1	1392	1255	404	1	9	12
1	1408	1255	404	1	9	12
1	1424	1255	404	1	9	12
1	1440	1255	404	1	9	12
1	1456	1255	404	1	9	12
1	1472	1255	404	1	9	12
1	1488	1255	404	1	9	12
1	1504	1255	404	1	10	12
1	1520	1255	404	1	10	12
1	1536	1255	404	1	10	12
1	1584	1255	404	1	10	12
1	1600	1255	404	1	10	12
1	1616	1255	404	1	10	12
1	1632	1255	404	1	10	12
1	1648	1255	404	1	10	12
1	1664	1255	404	1	11	12
1	1680	1255	404	1	11	12
1	1696	1255	404	1	11	12
#coin					0	0
10	1424	1275	209	1	9	12
10	1440	1275	209	1	9	12
10	1408	1291	209	1	9	12
10	1456	1291	209	1	9	12
10	1456	1307	209	1	9	13
10	1424	1323	209	1	9	13
10	1440	1323	209	1	9	13
10	1456	1339	209	1	9	13
10	1408	1355	209	1	9	13
10	1456	1355	209	1	9	13
10	1424	1371	209	1	9	13
10	1440	1371	209	1	9	13
############					
#==== DONG TIEN					
#==== DONG TIEN CHEO					
10	1072	319	209	1	7	3
10	1105	288	209	1	7	2
10	1137	256	209	1	7	2
10	1169	224	209	1	7	2
10	1201	192	209	1	8	1
#==== 3 HANG DONG TIEN					
#==== HANG 1					
10	1329	80	209	1	8	0
10	1345	80	209	1	8	0
10	1361	80	209	1	9	0
#==== HANG 2					
10	1473	112	209	1	9	1
10	1489	112	209	1	9	1
10	1617	112	209	1	10	1
10	1633	112	209	1	10	1
10	1649	112	209	1	10	1
10	1665	112	209	1	11	1
10	1729	112	209	1	11	1
#==== HANG 3					
10	1537	128	209	1	10	1
10	1553	128	209	1	10	1
10	1569	128	209	1	10	1
10	1585	128	209	1	10	1
10	1762	128	209	1	11	1
10	1841	128	209	1	12	1
#==== 2 CUC DONG TIEN LE					
#====  CUC DONG TIEN LE TREN					
10	1809	96	209	1	12	0
#====  CUC DONG TIEN LE DUOI					
10	1697	144	209	1	11	1
#==== GACH B? ???C ====					
23	1952	399	403	1	13	3
23	1967	399	403	1	13	3
23	1982	399	403	1	13	3
23	1997	399	403	1	13	3
23	2012	399	403	1	13	3
23	2027	399	403	1	13	3
23	2042	399	403	1	13	3
23	2087	399	403	1	13	3
23	2102	399	403	1	14	3
23	1967	383	403	1	13	3
23	1982	383	403	1	13	3
23	1997	383	403	1	13	3
23	2012	383	403	1	13	3
23	2027	383	403	1	13	3
23	2087	383	403	1	13	3
23	1982	367	403	1	13	3
23	1997	367	403	1	13	3
23	2012	367	403	1	13	3
20	2027	367	218	1	13	3
#==== G?CH B? L? ====					
1	1505	336	402	1	10	3
1	1520	336	402	1	10	3
1	1571	400	402	1	10	4
1	1586	400	402	1	10	4
1	1601	400	402	1	10	4
1	1586	385	402	1	10	3
1	1601	385	402	1	10	3
1	1601	370	402	1	10	3
1	1664	370	402	1	11	3
1	1664	385	402	1	11	3
1	1679	385	402	1	11	3
1	1664	400	402	1	11	4
1	1679	400	402	1	11	4
1	1694	400	402	1	11	4
1	2256	304	402	1	15	3
1	2271	304	402	1	15	3
1	2256	368	402	1	15	3
1	2271	368	402	1	15	3
# --- G?CH CÂU H?I ----					
18	176	352	218	1	1	3
18	192	352	218	1	1	3
18	224	304	218	1	1	3
18	240	304	218	1	1	3
18	416	320	218	1	2	3
18	656	384	218	1	4	3
18	704	352	218	1	4	3
20	1440	128	218	1	9	1
18	1472	368	218	1	9	3
# --- HÀNG G?CH NH? LO?I 1 ----					
1	0	415	30	1	0	4
1	16	415	31	1	0	4
1	32	415	31	1	0	4
1	48	415	31	1	0	4
1	64	415	31	1	0	4
1	80	415	31	1	0	4
1	96	415	31	1	0	4
1	112	415	31	1	0	4
1	128	415	31	1	0	4
1	144	415	31	1	0	4
1	160	415	31	1	1	4
1	176	415	31	1	1	4
1	192	415	31	1	1	4
1	208	415	31	1	1	4
1	224	415	31	1	1	4
1	240	415	31	1	1	4
1	256	415	31	1	1	4
1	272	415	31	1	1	4
1	288	415	31	1	1	4
1	304	415	31	1	2	4
1	320	415	31	1	2	4
1	336	415	31	1	2	4
1	352	415	31	1	2	4
1	368	415	31	1	2	4
1	384	415	31	1	2	4
1	400	415	31	1	2	4
1	416	415	31	1	2	4
1	432	415	31	1	2	4
1	448	415	31	1	2	4
1	464	415	31	1	3	4
1	480	415	31	1	3	4
1	496	415	31	1	3	4
1	512	415	31	1	3	4
1	528	415	31	1	3	4
1	544	415	31	1	3	4
1	560	415	31	1	3	4
1	576	415	31	1	3	4
1	592	415	31	1	3	4
1	608	415	32	1	4	4
#==== GACH BU 1 TREN ====					
1	624	400	33	1	4	4
1	638	400	34	1	4	4
1	652	400	34	1	4	4
1	666	400	34	1	4	4
1	680	400	34	1	4	4
1	694	400	34	1	4	4
1	708	400	34	1	4	4
1	722	400	34	1	4	4
1	736	400	34	1	4	4
1	750	400	34	1	5	4
1	764	400	34	1	5	4
1	778	400	34	1	5	4
1	792	400	34	1	5	4
1	806	400	34	1	5	4
1	820	400	34	1	5	4
1	834	400	34	1	5	4
1	848	400	34	1	5	4
1	862	400	34	1	5	4
1	876	400	34	1	5	4
1	890	400	34	1	5	4
1	904	400	34	1	6	4
1	918	400	34	1	6	4
1	932	400	34	1	6	4
1	946	400	34	1	6	4
1	960	400	34	1	6	4
1	974	400	34	1	6	4
1	988	400	34	1	6	4
1	1002	400	34	1	6	4
1	1016	400	34	1	6	4
1	1030	400	34	1	6	4
1	1044	400	34	1	6	4
1	1058	400	34	1	7	4
1	1072	400	35	1	7	4
#==== GACH BU 1 DUOI ====					
1	624	415	36	1	4	4
1	638	415	37	1	4	4
1	652	415	37	1	4	4
1	666	415	37	1	4	4
1	680	415	37	1	4	4
1	694	415	37	1	4	4
1	708	415	37	1	4	4
1	722	415	37	1	4	4
1	736	415	37	1	4	4
1	750	415	37	1	5	4
1	764	415	37	1	5	4
1	778	415	37	1	5	4
1	792	415	37	1	5	4
1	806	415	37	1	5	4
1	820	415	37	1	5	4
1	834	415	37	1	5	4
1	848	415	37	1	5	4
1	862	415	37	1	5	4
1	876	415	37	1	5	4
1	890	415	37	1	5	4
1	904	415	37	1	6	4
1	918	415	37	1	6	4
1	932	415	37	1	6	4
1	946	415	37	1	6	4
1	960	415	37	1	6	4
1	974	415	37	1	6	4
1	988	415	37	1	6	4
1	1002	415	37	1	6	4
1	1016	415	37	1	6	4
1	1030	415	37	1	6	4
1	1044	415	37	1	6	4
1	1058	415	37	1	7	4
1	1072	415	38	1	7	4
					0	0
					0	0
# --- HÀNG G?CH NH? LO?I 1 HÀNG 2----					
1	1152	415	30	1	7	4
1	1168	415	31	1	7	4
1	1184	415	31	1	7	4
1	1200	415	31	1	8	4
1	1216	415	31	1	8	4
1	1232	415	31	1	8	4
1	1248	415	31	1	8	4
1	1264	415	31	1	8	4
1	1280	415	31	1	8	4
1	1296	415	31	1	8	4
1	1312	415	31	1	8	4
1	1328	415	31	1	8	4
1	1344	415	31	1	8	4
1	1360	415	31	1	9	4
1	1376	415	31	1	9	4
1	1392	415	31	1	9	4
1	1408	415	31	1	9	4
1	1424	415	31	1	9	4
1	1440	415	31	1	9	4
1	1456	415	31	1	9	4
1	1472	415	31	1	9	4
1	1488	415	32	1	9	4
# --- HÀNG G?CH NH? LO?I 1 HÀNG 3----					
1	1536	415	30	1	10	4
1	1552	415	31	1	10	4
1	1568	415	31	1	10	4
1	1584	415	31	1	10	4
1	1600	415	31	1	10	4
# --- HÀNG G?CH NH? LO?I 1 HÀNG 4----					
1	1664	415	30	1	11	4
1	1680	415	31	1	11	4
1	1696	415	31	1	11	4
1	1712	415	31	1	11	4
1	1728	415	31	1	11	4
1	1744	415	31	1	11	4
1	1760	415	31	1	11	4
1	1776	415	31	1	11	4
1	1792	415	31	1	11	4
1	1808	415	31	1	12	4
1	1824	415	31	1	12	4
1	1840	415	31	1	12	4
1	1856	415	31	1	12	4
1	1872	415	31	1	12	4
1	1888	415	31	1	12	4
1	1904	415	31	1	12	4
1	1920	415	31	1	12	4
1	1936	415	31	1	12	4
1	1952	415	31	1	13	4
1	1968	415	31	1	13	4
1	1984	415	31	1	13	4
1	2000	415	31	1	13	4
1	2016	415	31	1	13	4
1	2032	415	31	1	13	4
1	2048	415	31	1	13	4
1	2064	415	31	1	13	4
1	2080	415	31	1	13	4
1	2096	415	31	1	13	4
1	2112	415	31	1	14	4
1	2128	415	31	1	14	4
1	2144	415	31	1	14	4
1	2160	415	31	1	14	4
1	2176	415	31	1	14	4
1	2192	415	31	1	14	4
1	2208	415	31	1	14	4
1	2222	415	32	1	14	4
# --- HÀNG G?CH NH? LO?I 1 HÀNG 5----					
1	2256	415	30	1	15	4
1	2272	415	31	1	15	4
1	2288	415	31	1	15	4
1	2304	415	31	1	15	4
1	2320	415	31	1	15	4
1	2336	415	31	1	15	4
1	2352	415	31	1	15	4
1	2368	415	31	1	15	4
1	2384	415	31	1	15	4
1	2400	415	31	1	16	4
1	2416	415	31	1	16	4
1	2432	415	31	1	16	4
1	2448	415	31	1	16	4
1	2464	415	31	1	16	4
1	2480	415	31	1	16	4
1	2496	415	31	1	16	4
1	2512	415	31	1	16	4
1	2528	415	31	1	16	4
1	2544	415	31	1	16	4
1	2560	415	31	1	17	4
1	2576	415	31	1	17	4
1	2592	415	31	1	17	4
1	2608	415	31	1	17	4
1	2624	415	31	1	17	4
1	2640	415	31	1	17	4
1	2656	415	31	1	17	4
1	2672	415	31	1	17	4
1	2688	415	31	1	17	4
1	2704	415	31	1	18	4
1	2720	415	31	1	18	4
1	2736	415	31	1	18	4
1	2752	415	31	1	18	4
1	2768	415	31	1	18	4
1	2784	415	31	1	18	4
1	2800	415	32	1	18	4
#SECTION 1 END					
#SECTION 3					
#=== KH?I XANH CAO 1 ===					
5	274	335	57	1	1	3
5	290	335	58	1	1	3
5	306	335	59	1	2	3
#==== KH?I ?? 1 ====					
5	240	367	48	1	1	3
5	256	367	49	1	1	3
5	272	367	50	1	1	3
#=====H?P TR?NG					
5	512	303	39	1	3	3
5	528	303	40	1	3	3
5	544	303	40	1	3	3
5	560	303	41	1	3	3
#=== H?P ??					
5	464	335	48	1	3	3
5	480	335	49	1	3	3
5	496	335	49	1	3	3
5	512	335	50	1	3	3
#KH?I XANH LÁ _C?M 2					
5	400	367	66	1	2	3
5	416	367	67	1	2	3
5	432	367	67	1	2	3
5	448	367	67	1	2	3
5	464	367	68	1	3	3
#KH?I XANH LÁ 2 _C?M 2					
5	513	383	66	1	3	3
5	529	383	67	1	3	3
5	545	383	67	1	3	3
5	561	383	67	1	3	3
5	577	383	67	1	3	3
5	593	383	68	1	3	3
#=====H?P XANH					
5	1328	319	57	1	8	3
5	1344	319	58	1	8	3
5	1360	319	58	1	9	3
5	1376	319	58	1	9	3
5	1392	319	58	1	9	3
5	1408	319	58	1	9	3
5	1424	319	59	1	9	3
#=== H?P ??					
5	1296	351	48	1	8	3
5	1312	351	49	1	8	3
5	1328	351	49	1	8	3
5	1344	351	49	1	8	3
5	1360	351	49	1	9	3
5	1376	351	49	1	9	3
5	1392	351	50	1	9	3
#H?P XANH					
5	1264	383	66	1	8	3
5	1280	383	67	1	8	3
5	1296	383	67	1	8	3
5	1312	383	67	1	8	3
5	1328	383	67	1	8	3
5	1344	383	67	1	8	3
5	1360	383	68	1	9	3
#H?P XANH					
5	2176	271	66	1	14	2
5	2192	271	67	1	14	2
5	2208	271	68	1	14	2
#==== KH?I ?? 1 ====					
5	2144	367	48	1	14	3
5	2160	367	49	1	14	3
5	2176	367	50	1	14	3
#=======FLOWER RED					
13	360	382	216	1	2	3
#=======FLOWER GREEN					
21	1795	391	216	1	11	3
#=======FLOWER GREEN CAN SHOOT					
22	1864	391	216	1	12	3
# ?NG C?NG 1					
6	352	367	80	2	2	3
6	368	367	81	2	2	3
6	353	383	82	2	2	3
6	368	383	83	2	2	3
6	353	399	82	2	2	3
6	368	399	83	2	2	3
#?NG C?NG 2					
6	1792	384	80	2	11	3
6	1808	384	81	2	12	3
6	1792	400	82	2	11	3
6	1808	400	83	2	12	3
# ?NG C?NG 3					
6	1857	367	80	2	12	3
6	1873	367	81	2	12	3
6	1858	383	82	2	12	3
6	1873	383	83	2	12	3
6	1858	399	82	2	12	3
6	1873	399	83	2	12	3
#?NG C?NG 5					
6	2320	383	80	2	15	3
6	2336	383	81	2	15	3
6	2321	399	82	2	15	3
6	2336	399	83	2	15	3
#?NG C?NG B? 4					
#KHÚC D??I					
6	2257	383	82	2	15	3
6	2272	383	83	2	15	3
6	2257	399	82	2	15	3
6	2272	399	83	2	15	3
# g?ch l?p ?ng					
1	2256	368	402	1	15	3
1	2272	368	402	1	15	3
1	2256	303	402	1	15	3
1	2272	303	402	1	15	3
#DOUBLE PIPE BLACK BODY					
6	1335	1255	407	2	8	12
6	1328	1255	407	2	8	12
6	1347	1255	408	2	8	12
6	1559	1255	407	2	10	12
6	1552	1255	407	2	10	12
6	1571	1255	408	2	10	12
#DOUBLE PIPE BLACK					
6	1329	1268	406	2	8	12
38	1553	1268	406	2	10	12
#ENDSECTION 3					
# GOOMBA 					
2	224	399	88	1	1	3
2	528	399	88	1	3	3
2	832	380	88	1	5	3
2	880	380	88	1	5	3
#GOOMBA_ ?? _BAY					
11	944	365	88	1	6	3
#KOOPA XANH_BAY					
7	1328	292	89	1	8	2
7	1376	292	89	1	9	2
7	1425	292	89	1	9	2
#KOOPA XANH_B?					
3	1472	388	89	1	9	3
#KOOPA ??_B?					
8	576	354	89	1	3	3
8	2096	356	89	1	13	3
#======LEAF 1					
16	240	304	219	1	1	3
#==== LEAF 2					
16	656	384	219	1	4	3
#==== LEAF 3					
16	1472	368	219	1	9	3
#===== MUSHROOM RED					
#===== MUSHROOM RED 1					
17	240	304	220	1	1	3
#===== MUSHROOM RED 2					
17	656	386	220	1	4	3
#===== MUSHROOM RED 3					
17	1472	368	220	1	9	3
#===== BELL					
24	2027	367	221	1	13	3
# --- COIN CAN MOVE ----					
15	176	352	209	1	1	3
15	192	352	209	1	1	3
15	224	304	209	1	1	3
15	416	320	209	1	2	3
15	704	352	209	1	4	3
#====== MUSHROOM GREEN					
19	1440	128	220	1	9	1
#====== SPECIAL ITEM					
36	2688	335	108	2	17	3
# --- MaY ----	
5	1408	192	400	1	9	1
5	1424	192	400	1	9	1
5	1440	192	400	1	9	1
5	1456	192	400	1	9	1
# --- MaY 2----	
5	1488	176	400	1	9	1
5	1504	176	400	1	10	1
5	1520	176	400	1	10	1
5	1536	176	400	1	10	1
5	1552	176	400	1	10	1
5	1568	176	400	1	10	1
5	1584	176	400	1	10	1
5	1600	176	400	1	10	1
5	1616	176	400	1	10	1
5	1632	176	400	1	10	1
5	1648	176	400	1	10	1
5	1664	176	400	1	11	1
5	1680	176	400	1	11	1
#===== KHOI GACH REC TREN KHONG	
5	1312	145	48	1	8	1
5	1328	145	49	1	8	1
5	1344	145	49	1	8	1
5	1360	145	50	1	9	1
#KHÚC TRÊN
37	2256	112	405	2	15	1
6	2257	127	82	2	15	1
6	2272	127	83	2	15	1
6	2257	143	82	2	15	1
6	2272	143	83	2	15	1
6	2257	159	82	2	15	1
6	2272	159	83	2	15	1
6	2257	175	82	2	15	1
6	2272	175	83	2	15	1
6	2257	191	82	2	15	1
6	2272	191	83	2	15	1
6	2257	207	82	2	15	2
6	2272	207	83	2	15	2
6	2257	223	82	2	15	2
6	2272	223	83	2	15	2
6	2257	239	82	2	15	2
6	2272	239	83	2	15	2
6	2257	255	82	2	15	2
6	2272	255	83	2	15	2
6	2257	271	82	2	15	2
6	2272	271	83	2	15	2
6	2257	287	82	2	15	2
6	2272	287	83	2	15	2





